id	nearc2	nearc4	nearc4a	nearc4b	ed76	ed66	age76	daded	nodaded	momed	nomomed	weight	momdad14	sinmom14	step14	reg661	reg662	reg663	reg664	reg665	reg666	reg667	reg668	reg669	south66	work76	work78	lwage76	lwage78	famed	black	smsa76r	smsa78r	reg76r	reg78r	reg80r	smsa66r	wage76	wage78	wage80	noint78	noint80	enroll76	enroll78	enroll80	kww	iq	marsta76	marsta78	marsta80	libcrd14
2478	1	1	1	0	11	11	33	9.94	1	10.25	1	127041	0	0	0	0	0	0	0	0	1	0	0	0	1	1	1	6.483107	6.522093	9	1	1	1	1	1	1	1	654	782	958	0	0	0	0	0	23	NA	1	1	1	0
2479	1	1	1	0	12	12	32	5	0	10.25	1	127041	1	0	0	0	0	0	0	0	1	0	0	0	1	1	1	6.052089	5.969486	9	1	1	1	1	1	1	1	425	450	525	0	0	0	0	0	24	NA	1	1	5	0
2480	1	1	1	0	12	12	31	9.94	1	10.25	1	134296	0	0	0	0	0	0	0	0	1	0	0	0	1	1	1	5.501258	5.564021	9	1	1	1	1	1	1	1	245	300	360	0	0	0	0	0	26	NA	4	4	4	0
2481	1	1	1	0	11	8	25	9.94	1	8	0	86498	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	5.521461	NA	9	1	1	NA	1	NA	NA	1	250	NA	NA	1	1	0	NA	NA	21	NA	6	NA	NA	1
2483	1	1	1	0	13	12	32	0	0	10.25	1	370720	0	0	0	0	0	0	0	0	1	0	0	0	1	1	1	6.778785	6.967664	9	0	1	1	0	0	NA	1	879	1221	NA	0	1	0	0	NA	40	NA	1	1	NA	0
2485	1	1	1	0	17	12	28	12	0	10.25	1	104794	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	NA	6.036105	5	1	1	1	1	1	1	1	NA	481	NA	0	0	1	0	0	29	94	6	6	6	0
2486	1	1	1	0	12	11	26	6	0	6	0	88672	1	0	0	0	0	0	0	0	1	0	0	0	1	1	1	6.532334	6.424094	8	1	1	1	1	1	1	1	687	709	642	0	0	0	0	0	18	93	1	1	1	0
2487	1	1	1	0	11	9	32	9.94	1	10.25	1	127041	0	0	0	0	0	0	0	0	1	0	0	0	1	1	1	5.996452	5.971705	9	1	1	1	1	1	1	1	402	451	558	0	0	0	0	0	26	NA	1	1	1	0
2488	1	1	1	0	12	12	31	6	0	10.25	1	134296	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	6.059123	NA	9	1	1	NA	1	NA	1	1	428	NA	625	1	0	0	NA	0	32	NA	4	NA	1	0
2489	1	1	1	0	13	9	24	10	0	12	0	372835	1	0	0	0	0	0	0	0	1	0	0	0	1	1	1	5.783825	5.995803	6	0	1	1	1	1	1	1	325	462	751	0	0	0	0	0	37	114	4	1	1	1
2491	1	1	1	0	12	12	33	12	0	12	0	370720	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	NA	NA	3	0	1	NA	1	NA	1	1	NA	NA	700	1	0	0	NA	0	45	115	1	NA	4	1
2492	1	1	1	0	17	11	27	16	0	12	0	383527	1	0	0	0	0	0	0	0	1	0	0	0	1	1	1	6.586172	5.762871	2	0	1	1	1	1	1	1	725	366	488	0	0	0	0	0	40	103	5	4	1	0
2493	1	1	1	0	12	8	25	3	0	8	0	89835	1	0	0	0	0	0	0	0	1	0	0	0	1	1	1	6.659294	6.634462	8	0	1	1	1	1	1	1	780	875	1125	0	0	0	0	0	34	NA	1	1	1	1
2497	0	1	0	1	11	8	28	9.94	1	7	0	88672	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	NA	NA	9	1	1	NA	1	NA	NA	1	NA	NA	NA	1	1	0	NA	NA	24	NA	5	NA	NA	0
2499	0	1	0	1	14	11	27	9.94	1	8	0	362750	0	1	0	0	0	0	0	0	0	1	0	0	1	1	1	5.575949	5.674369	9	1	1	1	1	1	1	1	264	335	450	0	0	0	0	0	38	NA	1	5	1	1
2500	0	1	0	1	12	12	32	6	0	9	0	577458	1	0	0	0	0	0	0	0	0	1	0	0	1	1	0	6.109248	NA	8	1	1	1	1	1	1	1	450	NA	NA	0	0	0	0	0	43	92	4	1	1	1
2501	0	1	0	1	14	12	27	8	0	8	0	88672	1	0	0	0	0	0	0	0	0	1	0	0	1	1	1	5.846439	5.878831	8	1	1	1	1	1	1	1	346	411	NA	0	0	0	0	0	33	NA	4	4	4	1
2502	0	1	0	1	13	8	24	6	0	3	0	86498	1	0	0	0	0	0	0	0	0	1	0	0	1	1	1	5.857933	5.315559	8	1	1	1	1	1	1	1	350	234	325	0	0	0	0	0	21	79	6	6	6	1
2503	0	1	0	1	13	9	24	10	0	13	0	86498	1	0	0	0	0	0	0	0	0	1	0	0	1	1	1	5.991465	6.023553	6	1	1	1	1	1	1	1	400	475	500	0	0	0	0	0	24	NA	6	6	6	1
2504	0	1	0	1	12	12	32	2	0	6	0	107097	1	0	0	0	0	0	0	0	0	1	0	0	1	1	1	6.887553	6.840314	8	0	1	1	1	1	1	1	980	1075	1400	0	0	0	0	0	34	92	1	1	1	1
2505	0	1	0	1	12	12	29	9.94	1	5	0	134296	0	1	0	0	0	0	0	0	0	1	0	0	1	1	1	5.953243	6.056682	9	1	1	1	1	1	1	1	385	491	581	0	0	0	1	1	36	NA	1	1	1	1
2506	0	1	0	1	11	9	31	9.94	1	10.25	1	134296	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	NA	NA	9	1	1	1	1	1	1	1	NA	NA	NA	0	0	0	0	0	34	59	1	1	1	1
2507	0	1	0	1	17	12	28	9.94	1	11	0	88672	0	1	0	0	0	0	0	0	0	1	0	0	1	1	0	5.840642	NA	9	1	1	NA	0	NA	NA	1	344	NA	NA	1	1	0	NA	NA	35	NA	6	NA	NA	1
2509	0	1	0	1	16	10	25	7	0	9	0	86498	1	0	0	0	0	0	0	0	0	1	0	0	1	1	0	6.333280	NA	8	1	1	1	1	1	1	1	563	NA	344	0	0	0	0	0	NA	99	6	6	6	1
2510	0	1	0	1	7	7	29	12	0	12	0	144741	1	0	0	0	0	0	0	0	0	1	0	0	1	1	1	6.137727	6.188175	3	0	1	1	1	1	1	1	463	560	638	0	0	0	0	0	28	NA	1	1	1	1
2511	0	1	0	1	12	12	28	9.94	1	10.25	1	104794	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	6.336826	NA	9	1	1	NA	1	NA	1	0	565	NA	770	1	0	0	NA	0	20	NA	6	NA	1	0
2512	0	1	0	1	12	9	27	5	0	9	0	104794	1	0	0	0	0	0	0	0	0	1	0	0	1	1	1	6.458338	6.538580	8	1	1	1	1	1	1	1	638	795	1078	0	0	0	0	0	28	NA	1	1	1	1
2513	0	1	0	1	10	10	30	9.94	1	5	0	134296	0	1	0	0	0	0	0	0	0	1	0	0	1	1	1	6.135565	6.135000	9	1	1	1	1	1	1	1	462	531	688	0	0	0	0	0	29	NA	1	1	1	0
2514	0	1	0	1	13	11	27	9.94	1	10.25	1	88672	0	0	0	0	0	0	0	0	0	1	0	0	1	1	1	6.507278	6.090720	9	1	1	1	1	1	1	1	670	508	NA	0	0	1	0	1	35	99	1	1	1	1
2515	0	1	0	1	13	8	24	9.94	1	10.25	1	86498	0	0	0	0	0	0	0	0	0	1	0	0	1	1	1	6.001415	5.995803	9	1	1	1	1	1	1	1	404	462	462	0	0	0	0	0	26	NA	6	1	1	1
2516	0	1	0	1	17	9	25	11	0	9	0	86498	1	0	0	0	0	0	0	0	0	1	0	0	1	1	1	5.921578	6.204118	7	1	1	1	1	1	1	1	373	569	NA	0	0	1	0	0	33	116	5	5	1	1
2517	0	1	0	1	12	6	24	9.94	1	10.25	1	86498	0	0	0	0	0	0	0	0	0	1	0	0	1	1	1	5.438079	5.319824	9	1	1	1	1	1	1	1	230	235	349	0	0	0	0	0	20	NA	6	6	6	1
2518	0	1	0	1	12	12	32	9.94	1	10.25	1	127041	0	0	0	0	0	0	0	0	0	1	0	0	1	1	1	6.324359	6.218080	9	1	1	1	1	1	1	1	558	577	731	0	0	0	0	0	40	NA	5	1	1	0
2519	0	1	0	1	8	8	29	6	0	7	0	134296	1	0	0	0	0	0	0	0	0	1	0	0	1	1	1	5.703782	6.228425	8	1	1	1	1	1	1	1	300	583	825	0	0	0	0	0	18	NA	1	1	1	0
2520	0	1	0	1	14	14	29	9.94	1	12	0	501027	0	1	0	0	0	0	0	0	0	1	0	0	1	1	0	6.816736	NA	4	0	1	NA	1	NA	1	1	913	NA	1490	1	0	0	NA	0	40	NA	1	NA	1	1
2522	0	1	0	1	18	12	27	12	0	8	0	383527	1	0	0	0	0	0	0	0	0	1	0	0	1	1	1	6.324359	6.676974	5	0	1	1	1	1	1	1	558	913	940	0	0	0	0	0	41	98	1	1	1	1
2523	0	1	0	1	13	13	33	9.94	1	12	0	370720	0	0	1	0	0	0	0	0	0	1	0	0	1	1	1	6.270988	6.481644	4	0	1	1	1	1	1	1	529	751	866	0	0	0	0	0	48	114	1	1	1	1
2524	0	1	0	1	15	8	26	5	0	7	0	93751	1	0	0	0	0	0	0	0	0	1	0	0	1	1	1	5.799093	5.732356	8	0	1	1	1	1	1	1	330	355	513	0	0	0	0	0	45	NA	6	6	6	1
2526	0	1	0	1	9	8	26	13	0	11	0	93751	1	0	0	0	0	0	0	0	0	1	0	0	1	1	1	5.926926	6.074846	5	0	1	1	1	1	1	1	375	500	NA	0	0	0	0	0	28	NA	1	1	1	1
2527	0	1	0	1	13	7	24	13	0	11	0	91137	1	0	0	0	0	0	0	0	0	1	0	0	1	1	1	6.421622	6.389657	5	0	1	1	1	1	1	1	615	685	770	0	0	0	0	1	25	NA	1	4	4	0
2528	0	1	1	0	14	11	27	12	0	12	0	426142	1	0	0	0	0	0	0	1	0	0	0	0	1	1	1	6.580639	6.650335	3	0	0	0	1	1	1	1	721	889	NA	0	0	0	0	0	34	119	1	1	1	1
2529	0	1	1	0	16	9	25	12	0	12	0	414261	1	0	0	0	0	0	0	1	0	0	0	0	1	1	1	6.270988	5.735169	3	0	1	0	0	1	1	1	529	356	494	0	0	1	0	1	40	122	4	1	1	1
2531	0	1	1	0	12	12	34	6	0	12	0	127041	1	0	0	0	0	0	0	1	0	0	0	0	1	1	1	6.755769	6.681346	6	1	1	1	1	1	1	1	859	917	675	0	0	0	0	0	42	77	1	1	1	0
2532	0	1	1	0	14	12	27	16	0	11	0	88672	1	0	0	0	0	0	0	1	0	0	0	0	1	1	1	6.475433	6.536061	5	1	1	1	1	1	NA	1	649	793	NA	0	1	0	0	NA	35	NA	1	1	NA	1
2533	0	1	1	0	10	8	24	16	0	11	0	86498	1	0	0	0	0	0	0	1	0	0	0	0	1	1	0	5.472271	NA	5	1	1	NA	1	NA	1	1	238	NA	624	1	0	0	NA	0	26	NA	1	NA	1	1
2534	0	1	1	0	12	12	34	8	0	6	0	150139	1	0	0	0	0	0	0	1	0	0	0	0	1	1	0	5.616771	NA	8	1	1	NA	1	NA	1	1	275	NA	445	1	0	0	NA	0	37	95	1	NA	1	0
2536	0	1	1	0	14	9	26	9.94	1	13	0	88672	0	1	0	0	0	0	0	1	0	0	0	0	1	1	1	5.783825	5.718171	4	1	1	1	1	1	1	1	325	350	375	0	0	0	0	0	24	89	1	1	1	1
2537	0	1	1	0	14	13	29	9.94	1	16	0	134296	0	1	0	0	0	0	0	1	0	0	0	0	1	1	1	5.877736	5.768321	4	1	1	1	0	1	1	1	357	368	325	0	0	0	0	0	44	93	5	2	4	1
2538	0	1	1	0	12	8	30	9.94	1	10	0	134296	0	1	0	0	0	0	0	1	0	0	0	0	1	1	1	5.953243	5.516230	9	1	1	1	1	1	1	1	385	286	346	0	0	0	0	0	35	NA	1	1	1	0
2540	0	1	1	0	14	9	24	12	0	15	0	372835	1	0	0	0	0	0	0	1	0	0	0	0	1	1	1	5.899897	6.260496	2	0	1	0	1	0	0	1	365	602	841	0	0	0	0	0	25	116	1	1	1	1
2541	0	1	1	0	12	10	26	8	0	9	0	383527	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	NA	NA	8	0	1	NA	1	NA	1	1	NA	NA	382	1	0	0	NA	0	40	104	1	NA	4	1
2542	0	1	1	0	8	8	33	6	0	4	0	406024	1	0	0	0	0	0	0	1	0	0	0	0	1	1	1	6.684612	6.807214	8	0	1	1	1	1	1	1	800	1040	1093	0	0	0	0	0	30	NA	1	1	1	0
2543	0	1	1	0	12	12	34	5	0	12	0	406024	1	0	0	0	0	0	0	1	0	0	0	0	1	1	1	6.177944	6.129334	6	0	1	1	1	1	1	1	482	528	346	0	0	0	0	0	37	110	1	1	1	1
2544	0	1	1	0	17	13	29	12	0	8	0	493866	1	0	0	0	0	0	0	1	0	0	0	0	1	1	1	6.861711	6.869647	5	0	1	1	1	1	1	0	955	1107	1442	0	0	0	0	0	39	132	1	1	4	1
2545	0	1	1	0	17	11	26	7	0	12	0	378045	1	0	0	0	0	0	0	1	0	0	0	0	1	1	1	6.135565	5.726706	6	0	1	1	1	1	1	1	462	353	556	0	0	0	1	1	32	103	1	1	1	0
2546	0	1	1	0	16	11	28	2	0	8	0	378045	1	0	0	0	0	0	0	1	0	0	0	0	1	1	0	6.033086	NA	8	0	0	0	1	1	1	1	417	NA	560	0	0	0	0	0	37	112	1	1	1	0
2548	0	1	1	0	10	9	25	2	0	8	0	367506	1	0	0	0	0	0	0	1	0	0	0	0	1	1	1	5.669881	5.813481	8	0	1	1	1	1	1	1	290	385	500	0	0	0	0	0	23	NA	1	1	5	0
2549	0	1	1	0	12	7	24	12	0	12	0	367506	0	0	1	0	0	0	0	1	0	0	0	0	1	1	1	5.480639	5.969486	3	0	1	1	1	1	1	1	240	450	460	0	0	0	0	0	36	NA	1	5	4	1
2552	0	1	1	0	12	12	31	9.94	1	10.25	1	610498	0	0	0	0	0	0	0	1	0	0	0	0	1	1	1	6.720220	6.650335	9	1	1	1	1	1	1	1	829	889	NA	0	0	0	0	0	30	NA	1	1	1	0
2554	0	1	1	0	12	10	27	9.94	1	9	0	362750	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	NA	NA	9	1	1	NA	1	NA	NA	1	NA	NA	NA	1	1	0	NA	NA	20	75	1	NA	NA	0
2557	0	1	1	0	15	9	24	8	0	11	0	86498	1	0	0	0	0	0	0	1	0	0	0	0	1	0	1	NA	5.969486	8	1	1	1	1	1	1	1	NA	450	NA	0	0	1	1	1	31	NA	6	6	6	1
2558	0	1	1	0	12	9	32	12	0	12	0	370720	1	0	0	0	0	0	0	1	0	0	0	0	1	1	1	5.888878	5.937880	3	0	1	1	1	1	1	1	361	436	550	0	0	0	0	0	42	99	1	4	1	1
2559	0	1	1	0	18	11	27	18	0	14	0	383527	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	NA	NA	1	0	1	NA	1	NA	NA	1	NA	NA	NA	1	1	0	NA	NA	39	128	6	NA	NA	1
2561	0	1	1	0	16	12	28	11	0	12	0	383527	1	0	0	0	0	0	0	1	0	0	0	0	1	1	1	6.393591	6.426910	6	0	0	0	1	1	1	1	598	711	962	0	0	0	0	0	46	138	1	1	1	1
2562	0	1	1	0	13	9	25	7	0	10	0	372835	1	0	0	0	0	0	0	1	0	0	0	0	1	1	1	6.620073	6.600757	8	0	1	1	1	1	1	1	750	846	NA	0	0	1	0	0	29	93	1	1	1	1
2563	0	1	1	0	16	10	25	12	0	11	0	353857	1	0	0	0	0	0	0	1	0	0	0	0	1	1	1	5.953243	5.907610	5	1	1	1	1	1	1	1	385	423	615	0	0	0	0	0	28	88	6	1	1	0
2564	0	1	1	0	16	10	28	9.94	1	10	0	88672	0	1	0	0	0	0	0	1	0	0	0	0	1	1	1	6.429719	6.470934	9	1	1	1	1	1	1	1	620	743	950	0	0	0	0	0	26	96	1	1	1	1
2565	0	1	1	0	14	9	24	9.94	1	8	0	86498	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	NA	NA	9	1	1	NA	1	NA	1	1	NA	NA	400	1	0	0	NA	0	20	NA	5	NA	5	1
2570	0	1	1	0	13	13	34	14	0	12	0	411911	1	0	0	0	0	0	0	1	0	0	0	0	1	1	1	6.463029	6.031939	2	0	1	1	1	1	1	1	641	479	684	0	0	0	0	0	45	106	1	1	1	1
2571	0	1	1	0	8	8	25	9.94	1	8	0	86498	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	NA	NA	9	1	1	NA	1	NA	1	1	NA	NA	NA	1	0	0	NA	0	23	NA	6	NA	6	0
2572	0	1	1	0	12	11	27	8	0	10	0	378045	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	NA	NA	8	0	1	NA	1	NA	1	1	NA	NA	1189	1	0	0	NA	0	24	87	1	NA	1	1
2574	0	1	1	0	16	12	28	12	0	9	0	88672	1	0	0	0	0	0	0	1	0	0	0	0	1	1	1	NA	6.450539	5	1	1	1	1	1	1	1	77	728	865	0	0	0	0	0	37	98	4	1	1	1
2575	0	1	1	0	16	11	26	12	0	9	0	88672	1	0	0	0	0	0	0	1	0	0	0	0	1	1	1	6.148468	6.544850	5	1	1	1	1	1	1	1	468	800	1215	0	0	0	0	1	33	90	1	1	1	0
2576	0	1	1	0	13	9	24	12	0	9	0	86498	1	0	0	0	0	0	0	1	0	0	0	0	1	1	1	5.953243	6.131226	5	1	1	1	1	1	NA	1	385	529	NA	0	1	1	0	NA	29	NA	6	6	NA	0
2578	0	1	1	0	12	10	25	11	0	12	0	86498	1	0	0	0	0	0	0	1	0	0	0	0	1	1	0	6.135565	NA	6	1	1	NA	1	NA	NA	1	462	NA	NA	1	1	0	NA	NA	25	93	1	NA	NA	0
2579	0	1	1	0	12	11	27	14	0	10	0	378045	1	0	0	0	0	0	0	1	0	0	0	0	1	1	0	6.453625	NA	5	0	1	1	1	1	1	1	635	NA	NA	0	0	0	0	NA	32	92	1	1	1	1
2580	0	1	1	0	12	10	26	14	0	10	0	378045	1	0	0	0	0	0	0	1	0	0	0	0	1	1	1	5.991465	5.912327	5	0	0	0	0	0	0	1	400	425	500	0	0	0	0	0	22	101	1	1	1	1
2581	0	1	1	0	13	10	27	12	0	10	0	420051	1	0	0	0	0	0	0	1	0	0	0	0	1	1	1	6.633318	6.454652	5	0	1	1	1	1	1	1	760	731	NA	0	0	0	0	0	27	100	1	1	1	1
2582	0	1	1	0	16	13	29	9.94	1	18	0	501027	0	1	0	0	0	0	0	1	0	0	0	0	1	0	1	NA	6.371983	4	0	1	1	1	1	1	1	NA	673	1322	0	0	0	0	0	43	128	4	4	4	1
2583	0	1	1	0	13	12	27	12	0	10	0	383527	1	0	0	0	0	0	0	1	0	0	0	0	1	1	1	6.327937	6.379385	5	0	1	1	1	1	1	1	560	678	873	0	0	1	1	1	35	91	1	1	1	1
2584	0	1	1	0	12	12	34	3	0	10.25	1	370720	1	0	0	0	0	0	0	1	0	0	0	0	1	1	1	6.907755	6.951980	9	0	1	1	1	1	1	1	1000	1202	1635	0	0	0	0	0	48	95	1	1	1	1
2585	1	1	1	0	12	9	26	7	0	8	0	383527	1	0	0	0	0	0	0	0	0	1	0	0	1	0	1	NA	5.606441	8	0	1	1	1	1	1	1	NA	313	417	0	0	0	0	0	30	80	6	6	6	0
2586	1	1	1	0	8	8	32	6	0	6	0	370720	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	NA	NA	8	0	1	1	1	1	1	1	NA	NA	NA	0	0	0	0	0	28	NA	1	1	1	0
2587	1	1	1	0	11	10	28	6	0	6	0	383527	1	0	0	0	0	0	0	0	0	1	0	0	1	1	1	6.052089	6.170156	8	0	1	1	1	1	1	1	425	550	472	0	0	0	0	0	24	71	1	1	1	0
2589	1	1	1	0	12	12	30	9.94	1	9	0	134296	0	1	0	0	0	0	0	0	0	1	0	0	1	1	1	6.018593	5.930976	9	1	1	1	1	1	1	1	411	433	667	0	0	0	0	0	28	89	1	1	1	0
2591	1	1	1	0	11	8	25	9.94	1	3	0	91137	0	1	0	0	0	0	0	0	0	1	0	0	1	1	0	5.187386	NA	9	0	1	1	1	1	1	1	179	NA	NA	0	0	0	0	0	12	67	1	5	5	1
2593	1	1	1	0	18	16	32	14	0	12	0	370720	1	0	0	0	0	0	0	0	0	1	0	0	1	1	1	5.926926	5.987107	2	0	1	1	1	1	1	1	375	458	NA	0	0	0	0	0	44	96	1	1	1	0
2594	1	1	1	0	18	13	28	16	0	12	0	383527	1	0	0	0	0	0	0	0	0	1	0	0	1	1	1	7.168580	7.303902	2	0	1	1	1	1	1	1	1298	1709	1678	0	0	0	0	0	45	127	6	1	1	1
2595	1	1	1	0	15	13	30	8	0	14	0	158714	1	0	0	0	0	0	0	0	0	1	0	0	1	1	1	6.165418	6.440877	6	1	1	1	0	0	1	1	476	721	682	0	0	0	0	0	40	NA	1	1	1	1
2596	1	1	1	0	16	11	27	8	0	8	0	383527	1	0	0	0	0	0	0	0	0	1	0	0	1	1	1	6.652863	6.685698	8	0	1	1	1	1	1	1	775	921	1039	0	0	0	0	0	43	114	6	6	6	1
2597	1	1	1	0	12	11	27	10	0	10	0	383527	1	0	0	0	0	0	0	0	0	1	0	0	1	1	0	6.570883	NA	7	0	1	NA	1	NA	NA	1	714	NA	NA	1	1	1	NA	NA	37	112	1	NA	NA	1
2599	1	1	1	0	12	9	31	11	0	6	0	134296	0	1	0	0	0	0	0	0	0	1	0	0	1	0	1	NA	6.123636	8	1	1	1	1	1	1	1	NA	525	967	0	0	0	0	0	28	NA	5	5	5	0
2600	1	1	1	0	10	10	28	9.94	1	9	0	88672	0	1	0	0	0	0	0	0	0	1	0	0	1	1	1	6.061457	6.151807	9	1	1	1	1	1	1	1	429	540	625	0	0	0	0	0	34	57	4	1	1	0
2602	1	1	1	0	13	8	24	10	0	11	0	86498	0	0	1	0	0	0	0	0	0	1	0	0	1	1	1	6.075346	6.218080	7	1	1	1	1	1	1	1	435	577	520	0	0	0	0	0	26	NA	6	6	6	1
2603	1	1	1	0	13	10	26	9.94	1	7	0	93751	0	1	0	0	0	0	0	0	0	1	0	0	1	1	1	6.774224	6.749829	9	0	1	1	1	1	1	1	875	982	1250	0	0	0	0	0	30	102	1	1	1	1
2604	1	1	1	0	14	14	33	9.94	1	11	0	127041	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	6.049733	NA	9	1	1	NA	1	NA	NA	1	424	NA	NA	1	1	0	NA	NA	29	103	5	NA	NA	0
2605	1	1	1	0	12	9	25	9.94	1	11	0	86498	0	1	0	0	0	0	0	0	0	1	0	0	1	1	1	5.926926	6.166513	9	1	1	1	1	1	1	1	375	548	625	0	0	0	0	0	34	NA	6	6	6	0
2606	1	1	1	0	12	9	25	9.94	1	10.25	1	86498	0	0	0	0	0	0	0	0	0	1	0	0	1	1	1	6.192362	6.480311	9	1	1	1	1	1	1	1	489	750	1000	0	0	0	0	0	23	NA	1	1	1	0
2607	1	1	1	0	15	9	24	12	0	7	0	86498	0	0	1	0	0	0	0	0	0	1	0	0	1	1	1	6.135565	6.186388	5	1	1	1	1	1	1	1	462	559	NA	0	0	0	0	0	30	102	1	1	1	0
2608	1	1	1	0	12	12	34	8	0	10.25	1	577458	1	0	0	0	0	0	0	0	0	1	0	0	1	1	0	5.828946	NA	9	1	1	1	1	1	1	1	340	NA	NA	0	0	0	0	0	33	NA	1	1	1	0
2610	1	1	1	0	12	12	30	9.94	1	12	0	501027	0	0	1	0	0	0	0	0	0	1	0	0	1	1	1	6.364751	6.481644	4	0	1	1	1	1	1	1	581	751	1056	0	0	0	0	0	45	NA	1	1	1	0
2611	1	1	1	0	12	12	27	7	0	12	0	383527	1	0	0	0	0	0	0	0	0	1	0	0	1	1	1	6.244167	6.310708	6	0	1	1	1	1	1	1	515	633	760	0	0	0	0	0	34	88	1	1	1	1
2612	1	1	1	0	12	10	25	7	0	12	0	372835	1	0	0	0	0	0	0	0	0	1	0	0	1	1	1	6.959399	6.903398	6	0	1	1	1	1	1	1	1053	1145	1154	0	0	0	0	0	32	88	1	1	1	1
2613	1	1	1	0	12	12	30	10	0	11	0	610438	1	0	0	0	0	0	0	0	0	1	0	0	1	1	0	6.163315	NA	7	1	1	1	1	1	1	1	475	NA	NA	0	0	0	0	0	26	NA	1	4	4	1
2618	1	1	1	0	18	17	32	14	0	9	0	370720	1	0	0	0	0	0	0	0	0	1	0	0	1	1	1	7.314553	7.271190	5	0	1	1	1	1	1	1	1502	1654	1923	0	0	0	0	0	53	132	1	1	1	1
2619	1	1	1	0	15	15	33	12	0	14	0	411911	1	0	0	0	0	0	0	0	0	1	0	0	1	1	1	6.869014	7.065131	2	0	1	1	0	0	0	1	962	1346	1603	0	0	0	0	0	45	110	4	4	4	1
2620	1	1	1	0	15	14	30	14	0	18	0	134296	1	0	0	0	0	0	0	0	0	1	0	0	1	1	1	5.438079	5.564021	1	1	1	1	1	1	NA	1	230	300	NA	0	1	0	0	NA	32	90	4	4	NA	1
2621	1	1	1	0	18	14	29	14	0	18	0	134296	1	0	0	0	0	0	0	0	0	1	0	0	1	1	1	6.620073	6.407023	1	1	1	1	1	1	1	1	750	697	793	0	0	0	0	0	28	96	1	1	1	1
2622	1	1	1	0	15	10	26	12	0	12	0	88672	1	0	0	0	0	0	0	0	0	1	0	0	1	1	1	5.416100	5.942457	3	1	1	1	1	1	NA	1	225	438	NA	0	1	0	0	NA	29	83	1	5	NA	0
2626	1	1	1	0	13	10	26	12	0	10.25	1	88672	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	5.802118	NA	5	1	1	NA	1	NA	NA	1	331	NA	NA	1	1	0	NA	NA	32	86	1	NA	NA	1
2627	1	1	1	0	11	8	26	9.94	1	10.25	1	88672	0	0	0	0	0	0	0	0	0	1	0	0	1	1	1	5.983936	6.363028	9	1	1	1	1	1	NA	1	397	667	NA	0	1	0	0	NA	28	NA	1	1	NA	0
2628	1	1	1	0	10	9	34	10	0	10.25	1	370720	1	0	0	0	0	0	0	1	0	0	0	0	1	1	1	6.620073	6.716700	9	0	1	1	1	1	1	1	750	950	875	0	0	0	0	0	45	94	1	1	1	1
2629	1	1	1	0	12	9	25	8	0	12	0	372835	1	0	0	0	0	0	0	1	0	0	0	0	1	1	1	6.109248	6.219812	6	0	1	1	1	1	1	1	450	578	750	0	0	0	0	0	20	86	1	1	1	1
2630	1	1	1	0	12	12	30	6	0	12	0	501027	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	NA	NA	6	0	1	1	1	1	1	1	NA	NA	NA	0	0	0	0	0	51	104	1	1	1	0
2631	1	1	1	0	11	11	28	15	0	12	0	383527	1	0	0	0	0	0	0	1	0	0	0	0	1	0	1	NA	5.969486	2	0	1	1	1	1	1	1	NA	450	NA	0	0	0	0	0	39	108	5	5	5	1
2632	1	1	1	0	18	14	32	9.94	1	12	0	370720	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	NA	NA	4	0	1	1	0	0	0	1	NA	NA	NA	0	0	0	0	0	52	95	4	1	1	1
2633	1	1	1	0	13	10	25	9	0	7	0	353857	1	0	0	0	0	0	0	1	0	0	0	0	1	1	1	6.762730	6.777944	8	1	1	1	1	1	1	1	865	1010	1442	0	0	0	0	0	40	110	1	1	4	1
2634	1	1	1	0	8	7	24	9	0	10	0	91137	1	0	0	0	0	0	0	1	0	0	0	0	1	1	0	6.282267	NA	7	0	1	NA	1	NA	NA	1	535	NA	NA	1	1	0	NA	NA	31	NA	6	NA	NA	1
2636	1	1	1	0	16	12	27	12	0	8	0	383527	1	0	0	0	0	0	0	1	0	0	0	0	1	1	0	6.740519	NA	5	0	1	1	0	0	0	1	846	NA	NA	0	0	0	0	0	29	114	1	1	1	1
2637	1	1	1	0	16	10	26	12	0	8	0	383527	1	0	0	0	0	0	0	1	0	0	0	0	1	1	1	6.632002	6.407023	5	0	1	1	0	0	0	1	759	697	865	0	0	0	0	0	39	130	6	1	1	1
